# train_accs, valid_accs, test_accs, fidelity
1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.000000000000000000e+00 9.687500000000000000e-01 9.791666865348815918e-01 1.000000000000000000e+00
1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
9.916666746139526367e-01 9.375000000000000000e-01 1.000000000000000000e+00 1.000000000000000000e+00
1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
6.000000238418579102e-01 5.000000000000000000e-01 5.625000000000000000e-01 1.000000000000000000e+00
1.000000000000000000e+00 9.687500000000000000e-01 9.791666865348815918e-01 0.000000000000000000e+00
1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00
1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.000000000000000000e+00 9.687500000000000000e-01 1.000000000000000000e+00 0.000000000000000000e+00
1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.000000000000000000e+00 9.687500000000000000e-01 9.791666865348815918e-01 1.000000000000000000e+00
5.583333373069763184e-01 5.312500000000000000e-01 6.041666865348815918e-01 0.000000000000000000e+00
1.000000000000000000e+00 1.000000000000000000e+00 9.791666865348815918e-01 1.000000000000000000e+00
1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.000000000000000000e+00 9.687500000000000000e-01 9.791666865348815918e-01 1.000000000000000000e+00
1.000000000000000000e+00 1.000000000000000000e+00 9.583333134651184082e-01 0.000000000000000000e+00
1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
5.500000119209289551e-01 5.625000000000000000e-01 6.458333134651184082e-01 1.000000000000000000e+00
1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
5.000000000000000000e-01 5.000000000000000000e-01 5.000000000000000000e-01 0.000000000000000000e+00
1.000000000000000000e+00 1.000000000000000000e+00 9.583333134651184082e-01 1.000000000000000000e+00
1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
9.750000238418579102e-01 9.375000000000000000e-01 1.000000000000000000e+00 0.000000000000000000e+00
9.833333492279052734e-01 9.687500000000000000e-01 9.791666865348815918e-01 0.000000000000000000e+00
1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.000000000000000000e+00 1.000000000000000000e+00 9.791666865348815918e-01 1.000000000000000000e+00
1.000000000000000000e+00 9.687500000000000000e-01 1.000000000000000000e+00 0.000000000000000000e+00
1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00
5.333333611488342285e-01 5.625000000000000000e-01 5.416666865348815918e-01 1.000000000000000000e+00
5.083333253860473633e-01 5.000000000000000000e-01 5.208333134651184082e-01 0.000000000000000000e+00
6.750000119209289551e-01 6.250000000000000000e-01 6.458333134651184082e-01 1.000000000000000000e+00
1.000000000000000000e+00 9.687500000000000000e-01 9.791666865348815918e-01 1.000000000000000000e+00
1.000000000000000000e+00 9.687500000000000000e-01 1.000000000000000000e+00 0.000000000000000000e+00
1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
5.416666865348815918e-01 5.000000000000000000e-01 6.041666865348815918e-01 1.000000000000000000e+00
6.333333253860473633e-01 5.625000000000000000e-01 5.416666865348815918e-01 1.000000000000000000e+00
9.916666746139526367e-01 9.375000000000000000e-01 1.000000000000000000e+00 1.000000000000000000e+00
