# train_accs, valid_accs, test_accs, fidelity
1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 6.246545764933506550e-01
1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 6.465838810312285467e-01
1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 7.900461337787976213e-01
1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 7.171310387128879693e-01
8.916666507720947266e-01 7.500000000000000000e-01 8.333333134651184082e-01 5.424641596696304635e-01
9.250000119209289551e-01 8.750000000000000000e-01 9.583333134651184082e-01 7.136051776384413348e-01
1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 7.821130982914621388e-01
1.000000000000000000e+00 1.000000000000000000e+00 9.583333134651184082e-01 7.739953020502402525e-01
1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 6.279698947360596861e-01
9.583333134651184082e-01 9.375000000000000000e-01 1.000000000000000000e+00 6.660877181309172723e-01
1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 7.817368702373336253e-01
9.916666746139526367e-01 9.687500000000000000e-01 1.000000000000000000e+00 7.667467521393119823e-01
1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 7.479773415559822780e-01
1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 7.601477474523263833e-01
1.000000000000000000e+00 9.687500000000000000e-01 1.000000000000000000e+00 6.637323072467864460e-01
1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 7.070782865213743884e-01
1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 6.667378728012578470e-01
1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 6.737779304051313423e-01
5.416666865348815918e-01 5.625000000000000000e-01 5.416666865348815918e-01 9.275593322387034600e-01
1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 7.655309673843623264e-01
1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 7.732937819571393812e-01
1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 5.242578917910822867e-01
1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 4.873001557468877865e-01
1.000000000000000000e+00 9.687500000000000000e-01 1.000000000000000000e+00 7.095988312584943225e-01
1.000000000000000000e+00 9.687500000000000000e-01 1.000000000000000000e+00 6.944279461355150618e-01
1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 6.036644626418027348e-01
